video_link,video_views,video_title,channel_url,creator_name,creator_gender,total_channel_subcribers,total_channel_views,duration_of_video,duration_in_seconds,date_of_video_upload,no_of_likes,language_of_the_video,subtitle,video_description,hashtags,no_of_comments,date_of_the_last_comment,maximum_quality_of_the_video,no_of_videos_the_channel,no_of_playlist,premiered_or_not,community_engagement_(posts_per_week),intern_who_collected_the_data,duration_in_minutes,upload_year,upload_month,upload_weekday,length_category
https://www.youtube.com/watch?v=mV5PRP-VROs,1010476,MotoGP Race Highlights | 2022,https://www.youtube.com/c/motogp,MotoGP,Company,5180000,1814512922,00:05:08,308,2022-07-07,15000,English,yes,Yes,1,626,2022-07-07,1080p,6991,255,No,23,Syed safdar,5,2022,July,Thursday,Short
https://www.youtube.com/watch?v=My7oET5JSRs,1801629,Farzi Mushaira,Zakir Khan - YouTube,Zakir Khan,Male,71800000,620960291,00:10:43,643,2022-07-11,107000,Hindi,no,Yes,0,2353,2022-07-11,1080p,120,2,No,2,Rahul Singh,11,2022,July,Monday,Medium
https://www.youtube.com/watch?v=n0sdDVFt2As,168507,INSIDE THE KITCHEN OF ICONIC VIDYARTHI BHAVAN,https://www.youtube.com/c/AshishVidyarthiActorVlogs,Ashish Vidyarthi Actor Vlogs,Male,1100000,109627216,00:18:07,1087,2022-09-11,2300,Hindi,no,Yes,0,181,2022-09-11,1080p,129,16,No,8,Akhil Teja,18,2022,September,Sunday,Medium
https://www.youtube.com/watch?v=n4M2zWqJT-Q,407850,Sa Re Ga Ma Pa Finalists in our village,https://www.youtube.com/c/MyVillageShowVlogs,My Village Show Vlogs,Male,435000,54789173,00:09:00,540,2022-08-14,6800,Telugu,no,Yes,0,164,2022-08-14,2160p,102,4,No,0,Akhil Teja,9,2022,August,Sunday,Short
https://www.youtube.com/watch?v=N-4YMlihRf4,27266168,"Alesso, Katy Perry - When I'm Gone",Katy Perry - YouTube,Katy Perry,Female,43300000,24149147107,00:02:56,176,2022-01-11,554000,English,yes,Yes,3,69650,2022-01-11,1080p,287,54,Yes,0,Rahul Singh,3,2022,January,Tuesday,Short
https://www.youtube.com/watch?v=n9xhJrPXop4,41035477,Dune Official Trailer,Warner Bros. Pictures - YouTube,Warner Bros,Company,10600000,6328250813,00:03:04,184,2020-09-09,660000,English,yes,Yes,1,67467,2020-09-09,1080p,2583,202,No,0,Rahul Singh,3,2020,September,Wednesday,Short
https://www.youtube.com/watch?v=na0G3FFeTnE,254591,Fix EXTREME Color Cast with a Quick Photoshop Trick!,PiXimperfect - YouTube,Unmesh Dinda,Male,41500000,329727112,00:08:47,527,2022-09-15,8100,English,yes,Yes,0,174,2022-09-15,2160p,739,44,No,2,Rahul Singh,9,2022,September,Thursday,Short
https://www.youtube.com/watch?v=nH8A0pZh5v4,32886,AP BJP Leader Sujana Chowdary Reaction,https://www.youtube.com/c/OpenHeartWithRK,Open Heart With RK,Male,465000,195029405,00:09:25,565,2022-09-18,276,Telugu,no,Yes,1,95,2022-09-18,1080p,1242,54,No,10,Akhil Teja,9,2022,September,Sunday,Short
https://www.youtube.com/watch?v=nix8aKBHp4M,458505,World's First De Tomaso P72 Prototype,Supercar Blondie - YouTube,Alex Hirschi,Female,97000000,1996301312,00:08:57,537,2022-09-19,10000,English,yes,Yes,0,1544,2022-09-19,1080p,592,26,No,2,Rahul Singh,9,2022,September,Monday,Short
https://www.youtube.com/watch?v=NkE0AMGzpJY,154280074,"Last To Leave $800,000 Island Keeps It",https://www.youtube.com/user/MrBeast6000,MrBeast ,Male,104000000,17367031867,00:02:14,134,2020-08-16,4100000,English,yes,Yes,0,227263,2020-08-16,1080p,728,7,No,0,Syed safdar,2,2020,August,Sunday,Supershort
https://www.youtube.com/watch?v=nMwUOWCnQ6Q,1326365,Why the Dutch Government Has the Best Graphic Design,Hoog - YouTube,Hoog,Company,158000,6791400,00:08:06,486,2022-03-01,1400,English,yes,Yes,0,1471,2022-03-01,1080p,20,0,No,5,Rahul Singh,8,2022,March,Tuesday,Short
https://www.youtube.com/watch?v=nufaJZq0sck&t=258s,675413,Our New House Update ??,https://www.youtube.com/c/VAASFamily,VAAS Family,Male,135000,4458061,00:15:08,908,2022-09-15,22000,Telugu,no,Yes,1,876,2022-09-15,1080p,12,2,No,10,Akhil Teja,15,2022,September,Thursday,Medium
https://www.youtube.com/watch?v=NunsrQveBhw,7723,It's okay to get judged | Sravani Ambatipudi,TEDx Talks - YouTube,TEDx,Company,36300000,6764584344,00:11:48,708,2022-09-22,67,English,yes,Yes,0,8,2022-09-22,1080p,186267,6000,No,0,Rahul Singh,12,2022,September,Thursday,Medium
https://www.youtube.com/watch?v=nZmO8B9rRik,1293867,Himalayas In 4K - The Roof Of The World | Mount Everest | Scenic Relaxation Film,https://www.youtube.com/c/ScenicScenes,Scenic Scenes,Company,335000,51325844,00:25:24,1524,2021-11-27,12000,English,no,Yes,0,602,2021-11-27,2160p,68,4,No,0,prateek,25,2021,November,Saturday,Medium
https://www.youtube.com/watch?v=oCZahIvv27I,991,India's performance at Commonwealth Games 2022,https://www.youtube.com/c/DDIndia,DD INDIA,Company,258000,44605394,00:02:46,166,2022-08-08,20,English,yes,Yes,0,2,2022-08-08,1080p,19899,175,No,2,Syed safdar,3,2022,August,Monday,Short
https://www.youtube.com/watch?v=oJo5Mv322wA,3104016,Rabish Ki Report,The Screen Patti - YouTube,The Screen Patti,Company,58500000,973013708,00:15:59,959,2022-08-14,195000,Hindi,yes,Yes,0,8537,2022-08-14,1080p,306,30,No,12,Rahul Singh,16,2022,August,Sunday,Medium
https://www.youtube.com/watch?v=OMFOudQHcg4,9356,Himalayan Trek | Kiraak Vlog,https://www.youtube.com/channel/UCSYpl4zKqy7tQ3502pqSsKw,Kiraak Style,Female,155000,12566488,00:19:33,1173,2022-03-17,373000,Telugu,no,Yes,1,16,2022-03-17,1080p,106,6,No,0,Akhil Teja,20,2022,March,Thursday,Medium
https://www.youtube.com/watch?v=oSxyBBNJ4QI,62842,SHARPEST JAPANESE WEAPONS OF ALL TIME! | FORGED IN FIRE,https://www.youtube.com/c/forgedinfire,Forged in Fire,Company,403000,93918563,00:33:27,2007,2022-07-26,1400,English,yes,Yes,1,55,2022-07-26,1080p,237,21,No,1,Syed safdar,33,2022,July,Tuesday,Long
https://www.youtube.com/watch?v=OuF9weSkS68,4413290,How Apple Just Changed the Entire Industry (M1 Chip),ColdFusion - YouTube,Dagogo Altraide,Male,36700000,363290210,00:26:27,1587,2020-11-23,141000,English,yes,Yes,0,12813,2020-11-23,1080p,445,32,No,0,Rahul Singh,26,2020,November,Monday,Medium
https://www.youtube.com/watch?v=PCCZI7lfCmQ,1030226,UFO Experiment Gone Horribly Wrong | The Secret of Skinwalker Ranch (Season 3),https://www.youtube.com/user/historychannel,History,Company,10700000,3360425489,00:10:52,652,2022-06-23,13000,English,yes,Yes,0,2026,2022-06-23,1080p,8530,461,No,2,Syed safdar,11,2022,June,Thursday,Medium
https://www.youtube.com/watch?v=PgYUTuSMdBU,36528,Remembering Tipu Sultan,https://www.youtube.com/channel/UCFcJL83E8k7aDL--cVru7Zg,Mysoorina kathegalu,Male,104000,6311074,00:13:00,780,2022-05-04,2000,Kannada,no,Yes,0,373,2022-05-04,720p,223,10,No,0,Akhil Teja,13,2022,May,Wednesday,Medium
https://www.youtube.com/watch?v=pIbL4aSUIas,397660,"BUSINESS Analyst vs. DATA Analyst - What do they do, skills & career paths...",https://www.youtube.com/c/ExcelTutorials,Chandoo,Male,296000,21554991,00:13:51,831,2022-10-03,10000,English,yes,Yes,2,329,2022-10-03,1080p,383,45,No,1,prateek,14,2022,October,Monday,Medium
https://www.youtube.com/watch?v=PjSod2dGyoI,4177045,Theatre Sothanaigal | Micset,https://www.youtube.com/c/MicSet_official,Sri Ram,Male,7610000,457011932,00:12:07,727,2022-07-01,258000,Tamil,yes,Yes,0,4745,2022-07-01,1080p,44,6,No,3,Thinesh,12,2022,July,Friday,Medium
https://www.youtube.com/watch?v=PJYpZ4hkXJE,68972303,Story of My Life,One Direction - YouTube,One Direction,Company,37500000,12809187424,00:04:07,247,2020-07-25,1200000,English,no,Yes,3,33614,2020-07-25,2160p,423,42,No,0,Rahul Singh,4,2020,July,Saturday,Short
https://www.youtube.com/watch?v=pKvWD0f18Pc,2129504,Day in the Life of a Data Analyst - SurveyMonkey Data Transformation,https://www.youtube.com/c/ShashankKalanithiData,Shashank Kalanithi,Male,104000,4507882,01:17:13,4633,2021-08-02,44000,English,yes,Yes,0,1672,2021-08-02,1080p,146,5,No,0,prateek,77,2021,August,Monday,SuperLong
https://www.youtube.com/watch?v=PKwJcISAqSE,154895,Pondy Parottas | FOMO web series | Maha Raja Parotta,https://www.youtube.com/c/StreetByte,Street Byte,Male,1080000,327393416,00:20:09,1209,2022-09-13,2400,Telugu,no,Yes,1,78,2022-09-13,1080p,485,52,No,2,Akhil Teja,20,2022,September,Tuesday,Medium
https://www.youtube.com/watch?v=PM_FN5HI9ls,152197,Mutton dum biryani | Kheema mutton biryani ,https://www.youtube.com/c/NawabsKitchenFoodForAllOrphans,Nawabs Kitchen,Male,2610000,322129118,00:09:23,563,2022-08-06,6700,Hindi,no,Yes,0,173,2022-08-06,1080p,625,108,No,2,Akhil Teja,9,2022,August,Saturday,Short
https://www.youtube.com/watch?v=PmeM4SvADXE,380216,iPhone 12 Vs iPhone 11 in Big Billion Days Sale 2022,https://www.youtube.com/c/nabeelnawab,Nabeel Nawab,Male,1470000,304577728,00:11:46,706,2022-09-19,12000,Hindi,no,Yes,1,1348,2022-09-19,2160p,1674,76,No,1,Akhil Teja,12,2022,September,Monday,Medium
https://www.youtube.com/watch?v=po7t_U-sLi8,974973,Apple MacBook Air M2! *Worth the upgrade?*,Tech Burner - YouTube,Shlok Srivastava,Male,9360000,1357104154,00:09:01,541,2022-07-23,60000,Hindi,no,Yes,0,1879,2022-07-23,1080p,992,37,No,2,Rahul Singh,9,2022,July,Saturday,Short
https://www.youtube.com/watch?v=PSblBluOQf8,3404666,Indian Cricket Dressing Room Vlog,The Viral Fever - YouTube,The Viral Fever,Company,11300000,1705723801,00:07:12,432,2022-09-10,216000,Hindi,no,Yes,0,10295,2022-09-10,1080p,443,52,No,6,Rahul Singh,7,2022,September,Saturday,Short
https://www.youtube.com/watch?v=-Q5Tt1cEVxU,10505795,My Incredible 30 Day Body Transformation ???? ( 200 Push Ups For 30 Days -REALISTIC RESULTS),https://www.youtube.com/c/MrAsamoah,Mr. Asamoah,Male,30600,10322936,00:09:26,566,2022-02-18,105000,English,yes,Yes,0,3748,2022-02-18,1080p,18,3,No,0,prateek,9,2022,February,Friday,Short
https://www.youtube.com/watch?v=q6ldpAShWnA&t=12s,1443107,They Lost Their Shop But Not Hope! Lets Help Them Rebuild,https://www.youtube.com/c/FoodLoversTV,Food Lovers TV,Male,1000000,262001405,00:25:05,1505,2022-08-27,20000,English,no,No,1,1093,2022-08-27,1080p,775,60,No,6,Akhil Teja,25,2022,August,Saturday,Medium
https://www.youtube.com/watch?v=QbGYps44UfU,100573,Russian missiles hit Ukraine's second largest Nuclear power plant,WION - YouTube,WION,Company,6960000,3230978853,00:02:38,158,2022-09-20,1000,English,yes,Yes,3,621,2022-09-20,1080p,82711,290,No,12,Rahul Singh,3,2022,September,Tuesday,Short
https://www.youtube.com/watch?v=QdT7CI0ifhU,40094,Mittar Pyaare Nu | Official Music Video,Netflix India - YouTube,Netflix,Company,19000000,5459354826,00:01:19,79,2022-09-18,1200,Hindi,no,Yes,3,95,2022-09-18,2160p,2827,93,No,20,Rahul Singh,1,2022,September,Sunday,Supershort
https://www.youtube.com/watch?v=QILNlRvJlfQ,196114,Data Analyst Portfolio Project | Tableau Visualization | Project 2/4,https://www.youtube.com/c/AlexTheAnalyst,Alex The Analyst,Male,283000,11249154,00:52:16,3136,2021-05-18,3200,English,yes,Yes,0,302,2021-05-18,1080p,164,12,No,1,prateek,52,2021,May,Tuesday,Long
https://www.youtube.com/watch?v=qJNQ4aIwIKM,363827,Every Space Station Size Comparison | The Evolution of Space Station,https://www.youtube.com/c/REALSPACE22,REAL SPACE,Company,8230,1535431,00:05:20,320,2022-08-30,7700,English,no,Yes,3,563,2022-08-30,1080p,27,2,No,2,Harshit Prajapat,5,2022,August,Tuesday,Short
https://www.youtube.com/watch?v=QKUMzJzqKBc,955608,Terrible Job Interviews,Niharika Nm - YouTube,Niharika,Female,10920000,358995703,00:12:05,725,2018-02-22,27000,English,yes,Yes,0,930,2018-02-22,720p,83,0,No,0,Rahul Singh,12,2018,February,Thursday,Medium
https://www.youtube.com/watch?v=qkxuFKqJXWY,56402152,Roommate - Stand Up Comedy,Anubhav Singh Bassi - YouTube,Anubhav Singh Bassi,Male,3710000,229198577,00:22:44,1364,2021-04-16,240000,Hindi,no,Yes,0,54510,2021-04-16,2160p,4,0,No,0,Rahul Singh,23,2021,April,Friday,Medium
https://www.youtube.com/watch?v=QllWV-m2aVc,119454,Asmite | Pawan Kumar | Hindi Imposition,https://www.youtube.com/c/PawanKumardirector,Pawan Kumar,Male,97100,30564059,00:19:23,1163,2020-10-31,7600,Kannada,no,Yes,0,616,2020-10-31,1080p,211,19,No,0,Akhil Teja,19,2020,October,Saturday,Medium
https://www.youtube.com/watch?v=QoqohmccTSc,3785006,50 Entrepreneurs share priceless advice,https://www.youtube.com/channel/UCWuxxrukjg_VYSU8ZiFDL4A,Blockshelf,Company,28600,3774216,00:18:39,1119,2014-07-12,70000,English,yes,Yes,0,3156,2014-07-12,1080p,3,0,No,0,prateek,19,2014,July,Saturday,Medium
https://www.youtube.com/watch?v=QPQUrUS47Hg,830065,Baz Luhrmanns ELVIS | Trouble Lyric Video,Warner Bros. Pictures - YouTube,Warner Bros,Company,10600000,6328250813,00:02:13,133,2022-06-30,21000,English,no,Yes,2,410,2022-06-30,1080p,2583,202,No,0,Rahul Singh,2,2022,June,Thursday,Supershort
https://www.youtube.com/watch?v=qsjXPOG5djk,39921,Top 5 Curved Blades of ALL TIME! | Forged in Fire,https://www.youtube.com/c/forgedinfire,Forged in Fire,Company,403000,93918563,00:04:25,265,2022-04-22,947,English,yes,Yes,1,27,2022-04-22,1080p,237,21,No,1,Syed safdar,4,2022,April,Friday,Short
https://www.youtube.com/watch?v=qZVTkn2NjS0,20012287,Marvel Studios Secret Invasion,Marvel Entertainment - YouTube,Marvel,Company,19700000,5183991691,00:01:56,116,2022-09-11,677000,English,yes,Yes,0,23000,2022-09-11,1080p,8061,185,No,0,Rahul Singh,2,2022,September,Sunday,Supershort
https://www.youtube.com/watch?v=r4IhqWyTKLE,463964,How to Become A Data Analyst in 2022,https://www.youtube.com/c/EtishaGarg,Etisha Garg,Female,68000,4230450,00:14:45,885,2021-04-07,1600,English,no,Yes,0,600,2021-04-07,1080p,144,19,No,0,Syed safdar,15,2021,April,Wednesday,Medium
https://www.youtube.com/watch?v=r72GP1PIZa0,31823079,Call of Duty: Modern Warfare II - World Gameplay Reveal Trailer,Call of Duty - YouTube,Call of Duty,Company,7260000,1312469577,00:01:48,108,2022-06-08,460000,English,yes,Yes,2,32975,2022-06-08,2160p,1530,57,Yes,2,Rahul Singh,2,2022,June,Wednesday,Supershort
https://www.youtube.com/watch?v=RbbQl2sU-ag,4751794,Learn to Draw Anything with Adobe Illustrator CC,Yes I'm a Designer - YouTube,Martin Perhiniak,Male,564000,23449558,00:43:07,2587,2017-06-27,111000,English,yes,Yes,0,2654,2017-06-27,1080p,647,37,No,0,Rahul Singh,43,2017,June,Tuesday,Long
https://www.youtube.com/watch?v=rfeADdY1rHw,1484838,How I Journal for Mental Clarity (very simple),https://www.youtube.com/c/nathanieldrewofficial,Nathaniel Drew,Male,1610000,87406743,00:10:55,655,2020-12-01,57000,English,yes,Yes,3,1484,2020-12-01,2160p,160,13,No,0,prateek,11,2020,December,Tuesday,Medium
https://www.youtube.com/watch?v=RgKAFK5djSk,5669216940,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,https://www.youtube.com/c/wizkhalifa,Wiz Khalifa,Male,26600000,12641260342,00:03:57,237,2015-04-07,39000000,English,yes,Yes,1,2180770,2015-04-07,1080p,599,64,No,1,Syed safdar,4,2015,April,Tuesday,Short
https://www.youtube.com/watch?v=rGkY--aI_JM,78368,Jamtara Season 1 Recap,Netflix India - YouTube,Netflix,Company,19000000,5459354826,00:02:09,129,2022-09-14,827,Hindi,no,Yes,2,50,2022-09-14,2160p,2827,93,No,20,Rahul Singh,2,2022,September,Wednesday,Supershort
https://www.youtube.com/watch?v=rgX8xI7w-ew,389458,6 SIMPLE HABITS I Use For A More PRODUCTIVE LIFE | Jay Shetty,https://www.youtube.com/channel/UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,Male,4500000,229547932,00:08:55,535,2021-01-25,20000,English,yes,Yes,0,416,2021-01-25,1080p,687,32,No,0,Syed safdar,9,2021,January,Monday,Short
https://www.youtube.com/watch?v=rkWMI1a2eV0,175033,DO SUPER-HUMANS EXIST?!?! | The Proof Is Out There,https://www.youtube.com/user/historychannel,History,Company,10700000,3360425489,00:17:36,1056,2022-08-27,3100,English,yes,Yes,1,394,2022-08-27,1080p,8530,461,No,2,Syed safdar,18,2022,August,Saturday,Medium
https://www.youtube.com/watch?v=rkZAOmPs4e8,23250,Excel Power BI Organisational Data Types - Mind Blowing New Feature!,MyOnlineTrainingHub - YouTube,Mynda Treacy,Female,4600000,27936568,00:13:54,834,2021-04-21,637,English,yes,Yes,0,57,2021-04-21,1080p,207,7,No,0,Rahul Singh,14,2021,April,Wednesday,Medium
https://www.youtube.com/watch?v=rmeGVhhbGrM,9002909,It is okay not to have a plan | Mithila Palkar,TEDx Talks - YouTube,TEDx,Company,36300000,6764584344,00:12:17,737,2017-06-27,241000,English,yes,Yes,0,4700,2017-06-27,1080p,186267,6000,No,0,Rahul Singh,12,2017,June,Tuesday,Medium
https://www.youtube.com/watch?v=rncU9oYDcFc,15773,Hoonigan Ken Block's Gymkhana seven wild in the streets of Los Angeles,https://www.youtube.com/channel/UCybWiRRjab9OplHMZZTpkUQ,GT cars,Company,260,25871,00:10:21,621,2021-03-01,143,English,no,Yes,0,4,2021-03-01,720p,150,0,No,0,Syed safdar,10,2021,March,Monday,Short
https://www.youtube.com/watch?v=RqeDgy6YN8Q,57065,MYSOORINA KATHE GALU Dharmi,https://www.youtube.com/c/vinayakjoshi,Vinayak Joshelay,Male,11300,455656,00:52:55,3175,2022-05-16,3200,Kannada,no,Yes,1,222,2022-05-16,1080p,78,7,Yes,2,Akhil Teja,53,2022,May,Monday,Long
